time,position_x,position_y,position_z
1701072047686,-0.01865332,0.009618258,-0.002045629
1701072047699,-0.01911885,0.009517743,-0.0001610806
1701072047713,-0.01964298,0.009447368,0.001794618
1701072047728,-0.02015116,0.00940603,0.003830505
1701072047741,-0.02066718,0.009340651,0.005905952
1701072047755,-0.02127115,0.009318102,0.008102437
1701072047770,-0.02188754,0.009290031,0.01035362
1701072047784,-0.02247019,0.009214054,0.0126554
1701072047797,-0.0230393,0.009158639,0.01498573
1701072047811,-0.02362661,0.009118982,0.01740132
1701072047824,-0.02419899,0.009078488,0.01987424
1701072047839,-0.02482441,0.009040341,0.02243048
1701072047853,-0.02539856,0.008895094,0.02501803
1701072047866,-0.02601247,0.008756748,0.02770346
1701072047880,-0.02661856,0.008578804,0.03046695
1701072047894,-0.02734653,0.008406851,0.03334618
1701072047907,-0.02803606,0.008106819,0.03627495
1701072047922,-0.02867255,0.007787965,0.03918537
1701072047937,-0.02933703,0.007446193,0.04212709
1701072047949,-0.03000091,0.007012284,0.04508822
1701072047964,-0.03062758,0.006495048,0.04806677
1701072047977,-0.03128776,0.00593724,0.05108245
1701072047991,-0.03191836,0.005418827,0.05409154
1701072048005,-0.03249817,0.00498336,0.05713804
1701072048019,-0.03304844,0.004532753,0.06021067
1701072048033,-0.03364411,0.004085326,0.06334601
1701072048046,-0.03410918,0.003739194,0.06651743
1701072048060,-0.03452227,0.003410275,0.06975213
