"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
4.887994906E1,-1.410657883E0,-1.261851311E0,-4.518914819E-1
4.889896411E1,-1.378562927E0,-5.890966058E-1,-2.826917171E-1
4.891797916E1,-1.596431732E0,-2.359395176E-1,1.295678020E-1
4.893699421E1,-1.921087742E0,-7.864137739E-2,2.635645270E-1
4.895600926E1,-1.755964279E0,-2.631670237E-2,5.981351137E-1
4.897502432E1,-1.158959389E0,-1.748824716E-1,1.142507315E0
4.899403937E1,-4.598112106E-1,-3.991137743E-1,1.382976294E0
4.901305437E1,7.297515869E-3,-5.173964500E-1,1.437804461E0
4.903206942E1,4.787683487E-1,-5.184216499E-1,1.568512201E0
4.905108447E1,6.416702271E-1,-4.739354253E-1,1.659414291E0
4.907009952E1,4.701871872E-1,-4.566085041E-1,1.651862860E0
4.908911458E1,1.050902367E0,-4.777606130E-1,2.200824022E0
4.910812963E1,1.534569740E0,-2.551192045E-1,2.989914894E0
4.912714468E1,1.493937492E0,3.787423670E-1,3.050682306E0
4.914614645E1,1.681867599E0,1.132863045E0,1.433974504E0
4.916517473E1,3.472344398E0,1.250527650E-1,-1.229687929E0
4.918418984E1,4.356720924E0,-1.254777193E0,-2.621221781E0
4.920319161E1,1.966893196E0,-1.064070821E0,-2.248923779E0
4.922221989E1,-1.012449265E0,-1.259235442E-1,-1.689406037E0
4.924123494E1,-2.083370686E0,8.978602290E-2,-1.872269750E0
4.926023676E1,-6.572465897E-1,-5.821292996E-1,-2.175670147E0
4.927926505E1,1.878094673E0,-6.144922972E-1,-1.422057629E0
4.929828010E1,2.027361870E0,-1.803796291E-1,-1.662762880E0
4.931728187E1,-2.418413162E-1,3.919587731E-1,-1.628555059E0
4.933631020E1,-5.799560547E-1,1.812685877E-1,-1.514120817E0
4.935532520E1,5.890846252E-3,2.475193739E-1,-1.116374731E0
4.937434025E1,-9.391050339E-1,5.599393845E-1,-1.132403731E0
4.939335531E1,-1.885835648E0,8.641194701E-1,-1.177413225E0
4.941237036E1,-2.356781483E0,7.326903343E-1,-9.497817755E-1
4.943138541E1,-2.081719875E0,7.039152980E-1,-5.130760670E-1
4.945040046E1,-1.558417320E0,7.089580297E-1,-2.560579181E-1
4.946941551E1,-1.421061516E0,3.017388880E-1,-2.191497982E-1
4.948843057E1,-1.392741203E0,4.802021384E-2,-3.518116474E-2
4.950744562E1,-1.216129303E0,-1.508580148E-1,1.158269048E-1
4.952646062E1,-9.631805420E-1,-2.405855805E-1,4.111961722E-1
4.954547567E1,-4.818935394E-1,-3.760400414E-2,8.725271821E-1
4.956449072E1,-3.536272049E-1,8.254152536E-2,1.025741696E0
4.958350578E1,-4.641523361E-1,1.690450311E-2,1.108464718E0
4.960252083E1,-4.999065399E-1,4.478365183E-3,1.235070109E0
4.962153588E1,-9.054183960E-3,1.221461296E-1,1.522650242E0
4.964055093E1,5.892200470E-1,1.240084171E-1,1.491777897E0
4.965956598E1,9.148578644E-1,1.130634546E-1,1.630591393E0
4.967858104E1,1.058711052E0,6.502395272E-1,1.750392556E0
4.969759609E1,1.078088760E0,1.066905260E0,2.234817505E0
4.971661114E1,8.017444611E-1,8.039507270E-1,2.741773605E0
4.973562619E1,2.892103195E-1,-8.046543598E-2,2.964404345E0
4.975464119E1,1.912584305E-1,-1.047841072E0,2.021519661E0
4.977364301E1,1.734515190E0,-5.602327585E-1,-9.521285892E-1
4.979267130E1,3.570958138E0,1.005883217E0,-2.755919695E0
4.981168635E1,2.609239578E0,1.616264820E0,-3.180279016E0
4.983068817E1,1.026621819E0,9.461392760E-1,-1.481385469E0
4.984971645E1,-7.360363007E-1,-3.001041710E-1,-9.001421928E-1
4.986873150E1,-1.128181458E0,1.588107347E-1,-1.620622635E0
4.988773328E1,9.317026138E-1,7.238277793E-1,-1.664830685E0
4.990676161E1,2.255856514E0,-4.055798352E-1,-7.024895549E-1
4.992577666E1,2.126203537E0,-9.428263903E-1,-8.042352796E-1
4.994479171E1,1.950839043E0,-6.194667816E-1,-1.507058144E0
4.996380676E1,6.995124817E-1,1.339412332E-1,-1.547789812E0
4.998282182E1,-1.779001713E0,3.940621614E-1,-1.563653946E0
5.000183682E1,-3.073352337E0,4.726690054E-1,-1.679056644E0
5.002085187E1,-2.430737972E0,-1.851871610E-2,-1.253059387E0
5.003986692E1,-2.164026260E0,-1.325253487E0,-1.077239752E0
5.005888197E1,-1.826225281E0,-1.660695910E0,-6.748523116E-1
5.007789703E1,-1.584183693E0,-1.552480578E0,-4.913305044E-1
5.009691208E1,-1.337169647E0,-8.535640240E-1,-4.441059828E-1
5.011592713E1,-1.192202568E0,-2.626695037E-1,-1.486290097E-1
5.013494218E1,-1.393441200E0,4.712253809E-3,6.706017256E-2
5.015395723E1,-1.401725769E0,-1.169129983E-1,4.083681107E-1
5.017297228E1,-1.319224358E0,-4.946051836E-1,8.690418005E-1
5.019198734E1,-7.618427277E-1,-5.132901669E-1,1.267069101E0
5.021100239E1,-1.018085480E-1,-2.840223610E-1,1.469841123E0
5.023001744E1,1.457786560E-1,-2.036320120E-1,1.585935831E0
5.024903249E1,2.383337021E-1,1.539431214E-1,1.697673798E0
5.026804755E1,2.909164429E-1,3.087108433E-1,1.578799129E0
5.028706260E1,7.969217300E-1,8.530527353E-3,1.904106259E0
5.030607765E1,1.368739128E0,-7.201015353E-1,2.632654905E0
5.032509270E1,1.367920876E0,-6.090348363E-1,3.352976084E0
5.034410775E1,2.303066254E-1,-6.114764512E-2,3.145927429E0
5.036312281E1,-9.632167816E-1,8.983949423E-1,1.820210814E0
5.038213786E1,1.014884949E0,5.020530820E-1,-2.146837711E0
5.040113963E1,2.633483887E0,-7.146080732E-1,-5.427390575E0
5.042016796E1,2.681365013E0,-1.832055926E0,-4.218820095E0
5.043918301E1,3.000425339E0,-1.743433714E0,-1.483747005E0
5.045819801E1,1.784208298E0,-6.668446064E-1,-7.015426159E-1
5.047721312E1,5.442476273E-1,-5.778411776E-2,-1.322257042E0
5.049622812E1,8.339309692E-1,2.811302841E-1,-1.618512154E0
5.051524322E1,1.630634308E0,9.050196409E-1,-1.477974415E0
5.053425828E1,-2.558565140E-1,9.163147211E-1,-2.076933384E0
5.055327328E1,-1.115348816E0,1.740218997E-1,-2.530149698E0
5.057228833E1,-8.396720886E-1,-1.794609874E-1,-1.876454353E0
5.059130338E1,-1.861646175E0,1.866356730E-1,-1.336734533E0
5.061031843E1,-2.405218124E0,6.496134400E-2,-1.015372396E0
5.062933354E1,-2.431726456E0,-1.917979717E-1,-6.094778180E-1
5.064834854E1,-2.107018471E0,1.185646057E-1,-1.747390926E-1
5.066736359E1,-1.360723495E0,8.732122779E-1,7.036718726E-2
5.068637864E1,-1.026971817E0,1.573511958E0,1.716677845E-1
5.070539374E1,-9.738264084E-1,1.581021667E0,3.811477423E-1
5.072440880E1,-8.041353226E-1,9.377193451E-1,5.886715651E-1
5.074342380E1,-6.497268677E-1,1.531987786E-1,8.773142695E-1
5.076243890E1,-4.903230667E-1,-4.590218663E-1,1.073939323E0
5.078145395E1,-7.460718155E-1,-5.653029680E-1,1.042599678E0
5.080046900E1,-8.798685074E-1,-3.978787959E-1,1.104580879E0
5.081948406E1,-8.916635513E-1,-2.665369213E-1,1.148164392E0
5.083849911E1,-6.451940536E-1,-3.980800211E-1,1.213655472E0
5.085751416E1,-3.183841705E-1,-3.554661870E-1,1.357627392E0
5.087652921E1,2.415771484E-1,2.354741096E-2,1.471584082E0
5.089554426E1,8.854122162E-1,4.992240071E-1,1.520472884E0
5.091455932E1,1.257575989E0,5.588718653E-1,1.894536614E0
5.093357437E1,1.231999397E0,2.683877349E-1,2.555490971E0
5.095258942E1,8.431959152E-1,-1.140243411E-1,3.041509390E0
5.097160447E1,4.507751465E-1,-4.454960823E-1,2.881565094E0
5.099061953E1,2.571401596E-1,-7.023804188E-1,1.471437693E0
5.100963458E1,1.865232468E0,2.081811428E-3,-2.180094957E0
5.102864963E1,4.062625885E0,1.276068449E0,-3.950757742E0
5.104766468E1,2.648096085E0,1.588455439E0,-3.083237648E0
5.106667973E1,1.027990341E0,7.609301209E-1,-5.724362135E-1
5.108568156E1,-1.119818687E0,-2.862480879E-1,-7.577118278E-2
5.110470984E1,-1.164368629E0,2.184663415E-1,-1.042617083E0
5.112372489E1,1.457939148E0,9.020149112E-1,-1.796504259E0
5.114273994E1,2.770930290E0,-8.924968839E-1,-1.189895034E0
5.116175499E1,2.281972885E0,-1.447554946E0,-1.429822326E0
5.118077005E1,1.537055016E0,-8.585660458E-1,-1.432207108E0
5.119977187E1,-5.584716797E-3,3.120315075E-1,-1.094242215E0
5.121880020E1,-2.241917133E0,8.379613161E-1,-1.062038660E0
5.123781525E1,-3.395456314E0,9.300633669E-1,-1.191040516E0
5.125681703E1,-2.629545212E0,1.158411503E-1,-8.514853716E-1
5.127584536E1,-1.909868240E0,-1.482669473E0,-6.241328120E-1
5.129486041E1,-1.566858292E0,-1.655790806E0,-5.100696683E-1
5.131387546E1,-1.560745239E0,-1.336513877E0,-4.944757223E-1
5.133289051E1,-1.500052452E0,-7.465425730E-1,-3.666369319E-1
5.135190557E1,-1.343726158E0,-4.651422501E-1,4.477325082E-2
5.137092062E1,-1.276165009E0,-4.634591937E-1,6.721228957E-1
5.138993567E1,-1.308877945E0,-3.683310747E-1,9.875373840E-1
5.140895072E1,-1.114270210E0,-1.330474764E-1,1.240878463E0
5.142796583E1,-4.830961227E-1,2.031573802E-1,1.516387582E0
5.144698088E1,-1.358880997E-1,2.976062000E-1,1.847531796E0
5.146599593E1,-2.263240814E-1,3.680797815E-1,1.659487486E0
5.148501098E1,2.236433029E-1,1.386125237E-1,1.661148787E0
5.150402604E1,1.055130005E0,-2.284187078E-1,2.249042034E0
5.152304109E1,1.349969864E0,-3.760352731E-1,2.586884975E0
5.154205614E1,1.023824692E0,-2.279546857E-1,2.814134359E0
5.156107119E1,2.826423645E-1,4.638744593E-1,2.559238911E0
5.158008624E1,8.158073425E-1,2.422449887E-1,-4.963535070E-2
5.159908807E1,3.231960297E0,-1.238656402E0,-3.512943983E0
5.161811640E1,3.922746658E0,-2.022497416E0,-4.710432053E0
5.163713145E1,2.793948174E0,-9.698192477E-1,-2.364607573E0
5.165614650E1,1.417652130E0,5.485922694E-1,-1.393647671E0
5.167516156E1,8.561992645E-2,1.269178510E0,-2.009616613E0
5.169417661E1,6.387567520E-1,5.797910094E-1,-1.863563180E0
5.171319166E1,1.565356255E0,-3.178518414E-1,-7.656291127E-1
5.173220671E1,2.296323776E-1,-5.468119383E-1,-1.173540711E0
5.175122176E1,-2.813701630E-1,-5.556564331E-1,-1.536500812E0
5.177023687E1,-6.490716934E-1,-2.858037949E-1,-1.494435549E0
5.178925192E1,-1.423118591E0,2.751992643E-1,-1.113862514E0
5.180826697E1,-2.380664825E0,7.181733847E-1,-1.171101451E0
5.182728202E1,-2.837028980E0,5.832441449E-1,-1.043047905E0
5.184629708E1,-2.937674999E0,5.627940893E-1,-6.911675930E-1
5.186531213E1,-2.175574303E0,9.173233509E-1,-2.229711413E-1
5.188432718E1,-1.249851227E0,1.051785231E0,1.707643867E-1
5.190334228E1,-7.859334946E-1,9.893636703E-1,2.781641781E-1
5.192235734E1,-6.486730576E-1,4.696546793E-1,3.348128796E-1
5.194137239E1,-4.831132889E-1,1.399934292E-3,5.690161586E-1
5.196038744E1,-5.698690414E-1,-1.613677442E-1,7.548911572E-1
5.197940249E1,-7.877731323E-1,-3.720034361E-1,9.623921514E-1
5.199841755E1,-9.525804520E-1,-3.870264888E-1,1.080951452E0
5.201743260E1,-9.053096771E-1,-3.814432025E-1,1.157270193E0
5.203644770E1,-6.323919296E-1,-2.386744618E-1,1.239210963E0
5.205546275E1,1.001300812E-1,1.717329025E-3,1.501027822E0
5.207447781E1,9.633140564E-1,3.756600022E-1,1.657577991E0
5.209349286E1,1.418959618E0,8.102325797E-1,1.698808789E0
5.211250791E1,1.227697372E0,8.110876083E-1,1.920368910E0
5.213152296E1,7.411518097E-1,4.761714935E-1,2.495617390E0
5.215053807E1,3.878183365E-1,7.483696938E-2,2.576883078E0
5.216953984E1,1.080327988E0,3.110228181E-1,5.946249366E-1
5.218856817E1,3.771626472E0,1.522197962E0,-1.611618757E0
5.220758322E1,4.537037849E0,1.932630301E0,-2.651119947E0
5.222659828E1,3.029281616E0,8.061019182E-1,-1.928581834E0
5.224561333E1,4.116630554E-1,-6.494647264E-1,-1.111410856E0
5.226462843E1,-1.404485703E0,-7.168706059E-1,-1.167481899E0
5.228364348E1,-4.293203354E-1,8.801388741E-2,-1.382687807E0
5.230265854E1,1.200295448E0,-2.292948961E-2,-8.984222412E-1
5.232167359E1,1.457807541E0,-7.682738304E-1,-1.357125878E0
5.234068864E1,1.434082985E0,-7.779815197E-1,-1.724485040E0
5.235970374E1,1.354917526E0,-3.922712803E-1,-1.683053493E0
5.237871880E1,2.844266891E-1,1.198974252E-1,-1.548415422E0
5.239772062E1,-1.765882492E0,1.215966344E-1,-1.440412283E0
5.241674890E1,-3.357756138E0,-2.667322755E-1,-1.657651901E0
5.243576395E1,-2.981863976E0,-9.713913202E-1,-1.225660801E0
5.245477906E1,-1.965823174E0,-1.502428532E0,-8.198761344E-1
5.247379411E1,-1.492670059E0,-1.450449705E0,-7.580133080E-1
5.249280916E1,-1.374995232E0,-1.076869965E0,-5.353736877E-1
5.251182421E1,-1.331675529E0,-5.550997257E-1,-3.657951951E-1
5.253083926E1,-1.149483681E0,-2.195011228E-1,1.208049059E-2
5.254985437E1,-9.843482971E-1,-1.049548388E-2,4.742428660E-1
5.256886942E1,-1.116741180E0,1.295401901E-1,7.226785421E-1
5.258788447E1,-1.126348495E0,2.756344080E-1,8.254916668E-1
5.260689952E1,-8.058071136E-1,1.631776243E-2,1.026438594E0
5.262591458E1,-5.555944443E-1,-3.791790083E-2,1.162660837E0
5.264492968E1,-4.979610443E-1,-3.668224812E-2,1.214628458E0
5.266394473E1,-7.581043243E-2,-6.800927222E-2,1.380177498E0
5.268295978E1,3.748292923E-1,-3.134175539E-1,1.472022295E0
5.270197484E1,2.010536194E-1,-8.713074923E-1,1.392297864E0
5.272098994E1,6.087942123E-1,-1.302689314E0,1.864170432E0
5.274000499E1,1.421729088E0,-1.377625942E0,2.809164524E0
5.275902005E1,1.201658249E0,-1.251511455E0,3.051043034E0
5.277803510E1,4.988451004E-1,-3.394819796E-1,2.091898918E0
5.279703692E1,1.583331108E0,-5.185168982E-1,-6.135710478E-1
5.281606525E1,3.469792366E0,-1.748643279E0,-2.948473930E0
5.283508031E1,3.027997017E0,-1.811723709E0,-2.589325905E0
5.285408213E1,1.433291435E0,1.678981781E-1,-1.463215590E0
5.287311046E1,-6.050777435E-2,1.391261101E0,-1.541735411E0
5.289212551E1,-5.886764526E-1,1.904327393E0,-2.318659306E0
5.291112734E1,1.249617577E0,8.566594720E-1,-1.884463191E0
5.293015562E1,2.179331779E0,2.386063188E-1,-1.334040165E0
5.294917072E1,6.303691864E-2,-6.895637512E-2,-1.546503663E0
5.296818578E1,5.869674683E-2,-2.496001422E-1,-1.264748931E0
5.298720083E1,-3.236112595E-1,-2.162175328E-1,-1.169175029E0
5.300621588E1,-1.188911438E0,2.166877538E-1,-1.058437347E0
5.302523098E1,-2.193378448E0,7.417464256E-1,-1.048193812E0
5.304424604E1,-2.843615532E0,6.912366748E-1,-8.797639012E-1
5.306326109E1,-2.429184914E0,6.943591237E-1,-3.462759852E-1
5.308227614E1,-1.344454765E0,1.083452225E0,8.986848593E-2
5.310129124E1,-7.624187469E-1,1.133351684E0,1.501078606E-1
5.312030630E1,-8.584461212E-1,1.003705025E0,1.428334713E-1
5.313932135E1,-1.065794945E0,5.249613523E-1,2.526057363E-1
5.315833640E1,-8.761234283E-1,-6.051012874E-2,3.860507905E-1
5.317735150E1,-6.789579391E-1,-3.013307452E-1,6.969550252E-1
5.319636656E1,-6.979799271E-1,-2.612112761E-1,8.371266127E-1
5.321538161E1,-8.920698166E-1,-3.217644989E-1,8.562073708E-1
5.323439671E1,-1.009281158E0,-4.212273955E-1,1.017219543E0
5.325341176E1,-6.172285080E-1,-5.111834407E-2,1.286105394E0
5.327242682E1,1.723594666E-1,3.087368906E-1,1.375442386E0
5.329144187E1,7.503566742E-1,3.889515400E-1,1.478938699E0
5.331045697E1,1.106447220E0,5.827980042E-1,1.639427066E0
5.332947202E1,1.009688377E0,7.857462764E-1,1.896832347E0
5.334848708E1,7.016239166E-1,6.492304206E-1,2.501650810E0
5.336750213E1,3.719415665E-1,3.836289048E-2,2.860960007E0
5.338651723E1,1.336355209E-1,-6.826980114E-1,2.081655025E0
5.340553229E1,1.561026573E0,-4.127262235E-1,-7.976170778E-1
5.342453411E1,4.437463760E0,9.801925421E-1,-2.924282074E0
5.344356244E1,3.638755798E0,2.154105425E0,-3.105648994E0
5.346257749E1,1.710702896E0,1.932877064E0,-1.377951026E0
5.348157932E1,-6.662120819E-1,2.285101414E-1,-7.569004297E-1
5.350060760E1,-2.007466793E0,-1.287087202E-1,-1.321662545E0
5.351962270E1,-9.610843658E-2,2.777913809E-1,-1.755555153E0
5.353863775E1,2.023680687E0,-5.507177711E-1,-6.655389667E-1
5.355765281E1,2.203700066E0,-9.156368971E-1,-9.394823313E-1
5.357666791E1,2.173986435E0,-3.452073336E-1,-1.457381368E0
5.359566973E1,1.018003464E0,3.814558983E-1,-1.487189293E0
5.361469801E1,-1.526105881E0,8.237422109E-1,-1.482298613E0
5.363371312E1,-2.926647186E0,5.923128128E-1,-1.457139015E0
5.365272817E1,-2.632094383E0,2.431011200E-2,-1.244990110E0
5.367174322E1,-1.858005524E0,-1.338126183E0,-8.369137049E-1
5.369075828E1,-1.560029030E0,-2.032089710E0,-3.357884288E-1
5.370977338E1,-1.575322151E0,-1.930847526E0,-1.889114380E-1
5.372878843E1,-1.740430832E0,-1.183379650E0,-2.302965075E-1
5.374780354E1,-1.639679909E0,-5.698112249E-1,1.054793596E-3
5.376681859E1,-1.424309731E0,-2.470522523E-1,4.292995632E-1
5.378583364E1,-1.233467102E0,-8.584183455E-2,8.517794013E-1
5.380484874E1,-1.303385735E0,-4.661078006E-2,1.041759610E0
5.382386380E1,-1.318557739E0,1.857566833E-2,1.038236856E0
5.384287885E1,-9.408893585E-1,1.331182718E-1,1.106274486E0
5.386189390E1,-1.707315445E-1,-6.153675318E-1,1.345716953E0
5.388090900E1,3.120679855E-1,-8.023580909E-1,1.634380698E0
5.389992406E1,4.809732437E-1,-6.743854880E-1,1.513029933E0
5.391893911E1,8.341808319E-1,-6.046578884E-1,1.541880727E0
5.393795421E1,1.378242493E0,-6.681637764E-1,2.334418535E0
5.395696926E1,1.676733017E0,-1.071561575E-1,3.372491837E0
5.397598432E1,1.178436279E0,8.442340493E-1,3.437655210E0
5.399498614E1,2.894020081E-1,1.479505181E0,2.251626968E0
5.401401447E1,1.432462692E0,4.501745701E-1,-1.076312542E0
5.403302952E1,3.480648994E0,-1.143996835E0,-3.976788759E0
5.405204463E1,2.987320900E0,-2.108866453E0,-4.468825817E0
5.407105968E1,1.338216782E0,-1.236208558E0,-2.129729033E0
5.409007473E1,-1.875343323E-1,2.554727495E-1,-1.214450717E0
5.410908984E1,-5.224962234E-1,5.912166834E-1,-1.581076741E0
5.412810489E1,8.897342682E-1,3.776611090E-1,-1.586544514E0
5.414711999E1,2.189924240E0,-7.376134396E-3,-8.539215326E-1
5.416613505E1,6.791877747E-1,-2.232044935E-3,-1.077299714E0
5.418515010E1,-7.861232758E-2,-2.407848090E-1,-1.401939154E0
5.420416520E1,-1.006174088E-1,-4.639430642E-1,-1.118531942E0
5.422318025E1,-1.047375679E0,1.882632822E-1,-7.864046097E-1
5.424219531E1,-2.543632030E0,9.450232387E-1,-9.899464846E-1
5.426121041E1,-3.240873814E0,9.193195701E-1,-9.660381079E-1
5.428022546E1,-2.865532398E0,9.838614464E-1,-4.458192587E-1
5.429924057E1,-1.832244396E0,9.817141891E-1,-2.213637233E-1
5.431825562E1,-1.006142616E0,7.256181240E-1,-1.794742048E-2
5.433727067E1,-9.368381500E-1,3.720386922E-1,1.385395080E-1
5.435628578E1,-1.095425606E0,1.546920538E-1,2.362411469E-1
5.437530083E1,-9.505710602E-1,1.350140572E-2,5.865547061E-1
5.439431588E1,-8.172006607E-1,5.957737565E-2,8.494466543E-1
5.441333098E1,-7.923727036E-1,-1.828116626E-1,9.865096211E-1
5.443234604E1,-7.265625000E-1,-4.612752199E-1,1.016641378E0
5.445136114E1,-8.466777802E-1,-7.043961287E-1,9.957262278E-1
5.447037619E1,-3.326101303E-1,-6.886832714E-1,1.382562876E0
5.448939124E1,5.111360550E-1,-2.324444056E-2,1.644182920E0
5.450840635E1,1.388397217E0,8.771189451E-1,1.534303665E0
5.452742140E1,1.808341026E0,9.724719524E-1,1.568825126E0
5.454643650E1,1.690407753E0,6.835751534E-1,2.284820795E0
5.456545156E1,9.696044922E-1,4.460391402E-2,2.789535761E0
5.458446661E1,-4.712772369E-2,-5.902179480E-1,2.834835052E0
5.460348171E1,-2.502393723E-1,-7.080682516E-1,1.375498772E0
5.462248354E1,2.475849152E0,7.123758793E-1,-1.911708117E0
5.464151182E1,3.969476700E0,2.074262381E0,-3.526876450E0
5.466052692E1,2.801281929E0,2.795948029E0,-3.083560467E0
5.467952874E1,1.310079575E0,1.020463228E0,-1.314742088E0
5.469855708E1,-1.113852501E0,-8.973501325E-1,-1.256648302E0
5.471757213E1,-1.752996445E0,-6.323947906E-1,-1.715986371E0
5.473657395E1,1.207702637E0,-1.955131292E-1,-1.432808638E0
5.475560228E1,2.478347778E0,-1.003765941E0,-9.293724895E-1
5.477461734E1,2.229430199E0,-1.145773649E0,-1.202207088E0
5.479363244E1,2.106683731E0,-7.562583685E-1,-1.453690886E0
5.481264749E1,4.625606537E-2,5.228120089E-2,-1.381163001E0
5.483166260E1,-2.507738113E0,3.809762597E-1,-1.296538234E0
5.485067765E1,-3.215513229E0,7.423770428E-1,-1.187268019E0
5.486969275E1,-2.345182896E0,3.163278401E-1,-9.641633034E-1
5.488870781E1,-1.757102966E0,-1.004049778E0,-7.402451634E-1
5.490772291E1,-1.725830078E0,-1.710799813E0,-6.465008259E-1
5.492673796E1,-1.632278442E0,-1.654940367E0,-6.024008989E-1
5.494575301E1,-1.570565224E0,-1.228738666E0,-4.302666187E-1
5.496476812E1,-1.479931831E0,-8.753895164E-1,-8.233302832E-2
5.498378317E1,-1.505697250E0,-5.576504469E-1,3.507502675E-1
5.500279828E1,-1.324368477E0,-2.599965930E-1,6.749766469E-1
5.502181333E1,-1.048262596E0,-1.252802461E-1,1.026548624E0
5.504082843E1,-9.389219284E-1,1.768837869E-1,1.003045797E0
5.505984348E1,-5.510435104E-1,3.578896523E-1,1.183982849E0
5.507885854E1,-2.432823181E-1,3.529869914E-1,1.326937795E0
5.509787364E1,1.511936188E-1,2.276237160E-1,1.451627851E0
5.511688869E1,5.151662827E-1,-4.319776595E-1,1.560420632E0
5.513590380E1,8.960895538E-1,-9.124026299E-1,2.084604979E0
5.515491885E1,1.319919586E0,-1.027969003E0,2.746683359E0
5.517393395E1,1.329278946E0,-7.912505269E-1,3.287868738E0
5.519294900E1,9.771213531E-1,-6.286302805E-1,3.064793348E0
5.521196411E1,1.096302986E0,-4.767466187E-1,1.307684660E0
5.523097916E1,3.286594391E0,-6.702122688E-1,-1.650726676E0
5.524999426E1,4.589553833E0,-8.485858440E-1,-3.513356209E0
5.526900932E1,2.772593498E0,-8.124397397E-1,-2.770021439E0
5.528802442E1,-8.280086517E-2,2.232712060E-1,-1.327453136E0
5.530702624E1,-2.298173428E0,1.013997793E0,-1.616364479E0
5.532605458E1,-1.778155804E0,5.189524293E-1,-2.329299688E0
5.534506963E1,1.552532196E0,1.198231280E-1,-1.285598755E0
5.536408468E1,2.376490593E0,-2.429526895E-1,-7.196198106E-1
5.538309979E1,3.261528015E-1,-3.212287426E-1,-1.333455563E0
5.540211484E1,9.536008835E-1,-4.014879167E-1,-1.063563704E0
5.542112994E1,-1.905145645E-1,-1.491265744E-2,-1.149688005E0
5.544014499E1,-1.470565796E0,3.157675862E-1,-1.186037064E0
5.545916010E1,-2.757352352E0,8.452733159E-1,-1.255195141E0
5.547817515E1,-3.284571648E0,7.846148014E-1,-1.007203817E0
5.549719025E1,-2.727842331E0,1.035430431E0,-3.770996332E-1
5.551620531E1,-1.736012459E0,1.111804724E0,1.251089573E-2
5.553522041E1,-1.012460709E0,9.534410238E-1,1.509156227E-1
5.555423546E1,-8.389177322E-1,4.019490480E-1,1.580727994E-1
5.557325057E1,-1.152782440E0,-2.077111155E-1,2.880337238E-1
5.559226562E1,-1.082379341E0,-2.707158327E-1,6.588206887E-1
5.561128067E1,-1.004352570E0,-6.164354086E-2,9.912393093E-1
5.563029578E1,-9.562025070E-1,-6.627693772E-2,1.066802382E0
5.564931083E1,-7.641038895E-1,-2.922323644E-1,1.176270485E0
5.566832593E1,-4.498405457E-1,-4.898546636E-1,1.279822469E0
5.568734098E1,1.484251022E-1,-1.437040865E-1,1.450496674E0
5.570635609E1,9.200506210E-1,4.015097618E-1,1.620608687E0
5.572537114E1,1.568101883E0,7.950912118E-1,1.608642459E0
5.574438624E1,1.734252930E0,1.010378122E0,1.953705907E0
5.576340130E1,1.336616516E0,7.410582304E-1,2.550986290E0
5.578241640E1,7.796926498E-1,-5.751219392E-2,3.062240362E0
5.580143145E1,-2.795600891E-2,-1.015661955E0,2.659783125E0
5.582043328E1,2.150726318E-2,-1.281636477E0,5.457296968E-1
