time,velocity_x,velocity_y,velocity_z
1698071084313,0.0309087,0.0683163,0.001158048
1698071084327,0.02870414,0.06533619,-0.007064986
1698071084341,0.02623959,0.06421591,-0.0145952
1698071084356,0.02434399,0.06350792,-0.0218493
1698071084369,0.02332005,0.06242913,-0.02858957
1698071084383,0.02302713,0.05986574,-0.03450263
1698071084397,0.02257636,0.0570383,-0.03990254
1698071084411,0.02149097,0.05414072,-0.04533371
1698071084425,0.0200131,0.05307141,-0.05008452
1698071084439,0.01839248,0.05330915,-0.05324071
1698071084455,0.01684503,0.05321905,-0.05551822
1698071084467,0.01566745,0.05060114,-0.05746616
1698071084480,0.01493895,0.04570915,-0.06015865
1698071084494,0.01453393,0.0386326,-0.0638959
1698071084508,0.01332593,0.03200498,-0.06683816
1698071084523,0.01019419,0.02725441,-0.0692066
1698071084537,0.006314248,0.02404151,-0.07076523
1698071084549,0.00268251,0.0212315,-0.07184728
1698071084564,-0.0006630328,0.01764669,-0.07316016
1698071084577,-0.003690951,0.01451169,-0.07383182
1698071084591,-0.007153349,0.01227574,-0.07311416
1698071084605,-0.01004936,0.01009872,-0.07115768
1698071084621,-0.01226289,0.007851319,-0.06887726
1698071084634,-0.01318702,0.00548667,-0.06667843
1698071084647,-0.01271436,0.00219817,-0.06507719
1698071084661,-0.01151225,-0.001583013,-0.06419737
1698071084675,-0.01054252,-0.004333744,-0.06393621
1698071084690,-0.009088567,-0.005695796,-0.06314487
1698071084703,-0.006674681,-0.006180429,-0.06149294
1698071084717,-0.004496362,-0.006018377,-0.06005038
1698071084731,-0.002130453,-0.00646454,-0.05838947
1698071084744,0.0001128148,-0.007669066,-0.05709245
1698071084758,0.001932815,-0.008064974,-0.05617661
1698071084773,0.003063307,-0.007531017,-0.05516685
1698071084787,0.00370895,-0.007378425,-0.05385813
1698071084801,0.003919078,-0.007667711,-0.05268837
1698071084814,0.004229958,-0.008281116,-0.05184072
1698071084828,0.004951325,-0.009501973,-0.05138848
1698071084842,0.005950277,-0.01206071,-0.05136736
1698071084856,0.006549976,-0.01570132,-0.05103559
1698071084870,0.006117884,-0.01824745,-0.05022642
1698071084884,0.005195572,-0.01938281,-0.04840691
1698071084897,0.004486976,-0.01952333,-0.04619228
1698071084911,0.004439131,-0.02087326,-0.04400158
1698071084925,0.005824191,-0.02313989,-0.04207147
1698071084939,0.008257353,-0.02568645,-0.0401247
1698071084954,0.01055443,-0.0279196,-0.03810081
1698071084967,0.01213562,-0.0293456,-0.03605756
1698071084981,0.01343305,-0.0308197,-0.03364062
1698071084995,0.01490709,-0.03231034,-0.03019033
1698071085009,0.01649703,-0.0330007,-0.02630375
1698071085023,0.01862281,-0.0342504,-0.02216568
1698071085037,0.02077626,-0.03659525,-0.01848005
1698071085050,0.02263798,-0.03969021,-0.01555903
1698071085064,0.02330699,-0.04199247,-0.01311986
1698071085078,0.02212756,-0.04318911,-0.01037227
1698071085092,0.01959962,-0.04326487,-0.007160417
