time,rotate_x,rotate_y,rotate_z,angularVelocity_x,angularVelocity_y,angularVelocity_z,velocity_x,velocity_y,velocity_z,position_x,position_y,position_z
1970-01-20 15:36:08.877,-0.1442916,0.3944708,0.04762898,-0.02219602,-0.001219709,0.02459584,0.005583435,-0.003646191,0.00193392,0.004234932,1.545582,-0.385749
1970-01-20 15:36:08.877,-0.1439024,0.3942587,0.04771347,-0.02213553,0.001990909,0.02160953,0.005881771,-0.00373939,0.002386665,0.004344687,1.545535,-0.3857222
1970-01-20 15:36:08.877,-0.1438889,0.3939434,0.04760789,-0.02056376,0.00622503,0.01708166,0.006166564,-0.003570625,0.002702806,0.004447803,1.545522,-0.3857017
1970-01-20 15:36:08.877,-0.1437699,0.3939078,0.04769849,-0.01888349,0.01041205,0.01558422,0.006076023,-0.003282153,0.003174991,0.004528465,1.545489,-0.3856354
1970-01-20 15:36:08.877,-0.1436492,0.3938208,0.04786113,-0.01743097,0.01034297,0.0140367,0.005772059,-0.002970998,0.00370128,0.004588036,1.545452,-0.385558
1970-01-20 15:36:08.877,-0.1436824,0.3935831,0.04750706,-0.01632892,0.01560184,0.01632368,0.005892485,-0.002731905,0.003949575,0.004663356,1.545416,-0.3855057
1970-01-20 15:36:08.877,-0.143368,0.3935833,0.04706392,-0.01476491,0.01551307,0.01778984,0.005764609,-0.003008939,0.004291962,0.004734926,1.545343,-0.3854321
1970-01-20 15:36:08.877,-0.1433768,0.3934778,0.04726059,-0.01399896,0.01545363,0.01852246,0.005722912,-0.003236775,0.004614408,0.004809681,1.54525,-0.3853553
1970-01-20 15:36:08.877,-0.1431359,0.3936193,0.04737789,-0.02005499,0.01579062,0.01719549,0.005877352,-0.003069742,0.004812413,0.004908642,1.545206,-0.3852695
1970-01-20 15:36:08.877,-0.1429497,0.3933976,0.04732651,-0.01787272,0.0156987,0.01487024,0.005996472,-0.003132853,0.00510865,0.004986925,1.545152,-0.3851928
1970-01-20 15:36:08.877,-0.1432839,0.3931836,0.04696736,-0.01284082,0.01336355,0.01091599,0.006105069,-0.003401294,0.00544758,0.005078137,1.545151,-0.3850963
1970-01-20 15:36:08.877,-0.1429308,0.3932478,0.04716642,-0.01145104,0.01114544,0.01086043,0.006207478,-0.003735679,0.00567407,0.00518862,1.545092,-0.384985
1970-01-20 15:36:08.877,-0.1428389,0.3931697,0.04723417,-0.01455093,0.01134978,0.007929226,0.006425245,-0.004513624,0.005880506,0.005295213,1.544998,-0.384886
1970-01-20 15:36:08.877,-0.1426523,0.3931762,0.04753508,-0.01684558,0.01038639,0.00873604,0.006396384,-0.005406681,0.006045876,0.005384548,1.54485,-0.3847895
1970-01-20 15:36:08.877,-0.1420778,0.393128,0.04705025,-0.02724328,0.009825323,0.01502813,0.006248873,-0.006018279,0.006206623,0.005457474,1.544745,-0.3846994
1970-01-20 15:36:08.877,-0.1415964,0.3929713,0.047378,-0.03320444,0.01118875,0.01520236,0.005988496,-0.006952134,0.005897554,0.005442314,1.54458,-0.3847016
1970-01-20 15:36:08.877,-0.1410609,0.3927277,0.04765626,-0.04693772,0.0109272,0.01101716,0.005480814,-0.007335758,0.005646663,0.005394101,1.544444,-0.3847161
1970-01-20 15:36:08.877,-0.1406364,0.3927059,0.04734898,-0.04882496,0.01636179,0.01342877,0.004913092,-0.007135683,0.005422085,0.005400836,1.544368,-0.3846788
1970-01-20 15:36:08.877,-0.1405001,0.3923959,0.04720416,-0.03797967,0.01997869,0.01622116,0.004317963,-0.006378238,0.00513541,0.005410327,1.544322,-0.384639
1970-01-20 15:36:08.877,-0.1405573,0.3921608,0.04696181,-0.02705364,0.02575446,0.01755234,0.003504364,-0.005281455,0.004561709,0.005410463,1.544326,-0.3846196
1970-01-20 15:36:08.877,-0.1399574,0.3918396,0.0466659,-0.02950784,0.03107056,0.02676533,0.002460761,-0.004534831,0.003828529,0.005418362,1.544311,-0.3846226
1970-01-20 15:36:08.877,-0.1395686,0.3913574,0.04664861,-0.03582747,0.03996453,0.02632949,0.001250968,-0.004114944,0.002646148,0.005398732,1.544271,-0.3846724
1970-01-20 15:36:08.877,-0.1395627,0.3909973,0.04650858,-0.03406902,0.04523098,0.02486523,0.0001972303,-0.003269817,0.001697934,0.005331978,1.544279,-0.384719
1970-01-20 15:36:08.877,-0.1399916,0.3904153,0.04674058,-0.0228468,0.0490226,0.01485885,-0.0006815701,-0.002309453,0.0006291855,0.005244695,1.544291,-0.3847955
1970-01-20 15:36:08.877,-0.1403826,0.3904363,0.04691279,-0.01502564,0.04669142,0.001830372,-0.001416188,-0.001364758,-0.0001030385,0.005175924,1.544322,-0.3848381
